lon,lat,kg_class,bio5,bio14,elevation,presence
121.92795895014035,16.971125449966053,1.0,34.8,55.0,72.743744,0
124.28628285014145,6.471167449961172,1.0,29.7,102.0,902.446,0
123.13628745014091,8.312826749962028,1.0,30.7,75.0,627.1463,0
118.74463835013887,9.99615334996281,3.0,31.5,17.0,199.18181,0
124.71128115014164,8.112827549961935,1.0,28.9,115.0,1107.1772,0
120.76963025013981,13.104474249964255,2.0,34.3,21.0,27.791973,0
125.27794555014191,12.462810149963957,1.0,31.1,156.0,74.7336,0
123.46961945014107,8.021161249961892,1.0,32.5,85.0,184.11111,0
123.44461955014106,9.637821449962644,1.0,31.4,62.0,439.01202,0
124.36961585014149,12.44614354996395,1.0,31.8,124.0,51.392178,0
122.51128995014062,9.871153849962752,2.0,31.5,26.0,341.54764,0
120.28629885013959,14.779467549965034,2.0,33.9,3.0,38.17377,0
121.18629525014,9.579488349962617,2.0,32.1,8.0,15.627708,0
120.47796475013968,16.846125949965995,2.0,33.2,6.0,137.0825,0
124.96961345014176,7.646162749961718,1.0,32.8,104.0,322.56915,0
121.87795915014033,17.69612254996639,2.0,33.2,31.0,221.13177,0
123.24462035014096,8.271160249962008,1.0,30.0,84.0,854.28815,0
122.01129195014039,6.521167249961195,1.0,29.5,83.0,531.57825,0
120.9446295501399,16.887792449966014,12.0,20.7,51.0,2203.9597,0
120.47796475013968,16.329461349965754,2.0,33.5,6.0,134.7091,0
125.44461155014199,11.487814049963504,1.0,30.4,164.0,224.62158,0
125.62794415014207,8.44615954996209,1.0,31.8,191.0,91.10729,0
123.21962045014095,7.754495649961768,1.0,31.0,78.0,495.5946,0
124.99461335014178,10.162819349962888,1.0,31.7,116.0,16.833565,0
120.13629945013952,11.987812049963736,2.0,32.8,9.0,40.69578,0
120.7362970501398,14.862800549965073,2.0,33.8,8.0,2.7026358,0
122.91128835014081,11.396147749963461,1.0,32.7,72.0,90.85139,0
123.73628505014119,11.187815249963364,1.0,33.4,62.0,28.974539,0
125.95294285014222,8.887824449962295,1.0,31.5,190.0,161.8049,0
124.25294965014143,7.6794959499617335,1.0,29.2,107.0,1179.1477,0
125.51961125014202,8.279493549962012,1.0,30.5,177.0,304.31656,0
120.02796655013947,15.229465749965243,2.0,33.9,4.0,89.29816,0
121.13629545013998,15.404465049965324,2.0,33.2,24.0,281.87714,0
125.0446131501418,7.596162949961695,1.0,32.6,106.0,282.1917,0
124.52794855014156,7.996161349961881,1.0,29.2,113.0,1174.7335,0
122.21129115014048,10.912816349963236,2.0,31.3,34.0,336.9538,0
121.11129555013997,14.379469149964848,3.0,32.4,9.0,1.0,0
122.35295725014055,16.804459449965975,1.0,31.7,115.0,305.2652,0
119.26130295013911,11.22114844996338,2.0,31.8,12.0,31.510818,0
117.59464295013834,8.85449124996228,3.0,31.1,25.0,178.041,0
124.54461515014157,7.321164049961567,1.0,33.2,108.0,161.6866,0
123.59461895014113,10.246152349962927,1.0,32.9,53.0,58.72802,0
122.78628885014075,9.662821349962655,2.0,32.7,36.0,237.64635,0
122.99462135014085,8.271160249962008,1.0,32.2,74.0,141.18396,0
121.26962825014004,17.862788549966467,2.0,32.3,26.0,241.98221,0
120.86129655013985,18.337786649966688,2.0,30.4,78.0,460.17572,0
122.44462355014059,11.28781484996341,1.0,31.7,67.0,235.13954,0
120.57796435013972,16.06279574996563,2.0,35.3,9.0,40.159626,0
125.20294585014187,11.6961465499636,1.0,29.8,179.0,325.94412,0
121.46129415014013,17.579456349966335,2.0,34.0,21.0,123.47017,0
121.31962805014007,17.37112384996624,2.0,30.6,53.0,599.23315,0
121.27796155014005,15.17946594996522,1.0,29.0,44.0,647.65533,0
121.21129515014002,13.246140349964321,1.0,33.4,53.0,23.910585,0
121.95295885014036,14.196136549964763,1.0,31.9,64.0,101.28913,0
120.50296465013969,15.1377994499652,2.0,33.1,8.0,234.7299,0
121.29462815014006,14.287802849964805,2.0,32.5,17.0,1.0,0
121.46129415014013,14.279469549964801,2.0,32.7,30.0,9.672464,0
124.91128035014174,10.6211508499631,1.0,31.2,161.0,182.84341,0
120.7529636501398,15.854463249965534,3.0,35.4,7.0,66.86752,0
125.75294365014213,8.646158749962183,1.0,32.8,223.0,19.331244,0
126.08627565014228,7.88782844996183,1.0,31.5,150.0,98.812675,0
125.06127975014181,10.654484049963116,1.0,31.2,174.0,123.261,0
121.16129535014,15.146132749965204,2.0,31.3,26.0,329.3149,0
120.46963145013967,17.76278894996642,2.0,33.2,6.0,37.844086,0
121.53629385014017,14.946133549965111,1.0,31.4,58.0,184.7928,0
124.96128015014176,12.271144249963868,1.0,31.7,146.0,40.414253,0
124.26128295014144,6.937832249961389,1.0,32.5,103.0,348.0673,0
120.01963325013946,12.096144949963787,2.0,32.3,10.0,159.50406,0
121.26962825014004,15.754463649965487,1.0,29.0,40.0,796.9401,0
125.23627905014189,6.521167249961195,1.0,32.4,86.0,219.67635,0
123.29462015014099,10.696150549963136,1.0,31.3,73.0,461.68567,0
120.46963145013967,16.79612614996597,2.0,32.9,6.0,189.10748,0
122.56128975014065,11.2628149499634,1.0,32.7,65.0,52.01562,0
123.24462035014096,9.346155949962508,1.0,32.2,60.0,170.46355,0
125.33627865014194,11.504480649963511,1.0,30.9,165.0,69.44638,0
121.12796215013998,13.07114104996424,1.0,28.4,39.0,791.0371,0
122.10295825014043,11.204481849963372,2.0,30.1,46.0,590.67236,0
124.15295005014138,6.837832649961342,1.0,31.5,98.0,511.47714,0
120.88629645013987,18.546119149966785,1.0,27.9,117.0,858.1308,0
126.52794055014249,7.271164249961544,1.0,31.0,115.0,207.40312,0
118.94463755013896,10.054486449962837,2.0,29.2,17.0,681.4883,0
120.86129655013985,16.329461349965754,2.0,26.8,18.0,1235.245,0
121.97795875014037,17.196124549966157,1.0,33.0,52.0,196.03136,0
123.70295185014118,13.771138249964565,1.0,29.1,151.0,579.69617,0
123.36961985014102,8.621158849962171,1.0,32.5,70.0,2.8794985,0
125.19461255014187,8.22949374996199,1.0,28.1,165.0,1172.647,0
120.5196312501397,14.537801849964922,2.0,29.3,12.0,688.9917,0
123.0946209501409,8.212827149961981,1.0,32.7,82.0,78.47833,0
120.9446295501399,12.579476349964011,2.0,33.9,13.0,5.5873237,0
120.9696294501399,15.021133249965146,2.0,34.4,14.0,23.300499,0
126.18627525014233,6.454500849961164,1.0,29.5,142.0,571.2458,0
121.68629325014024,17.87112184996647,3.0,34.4,13.0,14.510566,0
119.027970550139,10.021153249962822,3.0,31.0,15.0,280.401,0
118.48630605013875,9.612821549962632,3.0,30.2,20.0,357.56033,0
123.08628765014089,7.771162249961776,1.0,31.1,73.0,484.4451,0
122.09462495014043,17.196124549966157,1.0,28.4,114.0,929.2354,0
121.07796235013996,6.054502449960978,1.0,30.5,91.0,206.57358,0
122.36962385014056,16.754459649965952,1.0,32.4,110.0,162.62607,0
123.49461935014108,8.112827549961935,1.0,33.1,96.0,55.568302,0
118.8196380501389,10.171152649962892,3.0,31.2,15.0,164.34355,0
121.10296225013997,17.679455949966382,12.0,24.9,100.0,1460.276,0
123.27795355014098,9.362822549962516,2.0,32.9,51.0,5.1159043,0
124.57794835014158,12.179477949963825,1.0,31.7,132.0,60.319206,0
123.73628505014119,12.237811049963852,1.0,32.6,76.0,118.76326,0
125.96127615014223,8.046161149961904,1.0,32.1,196.0,55.732357,0
124.59461495014159,6.429500949961152,1.0,31.1,92.0,569.06647,0
125.60294425014206,6.204501849961048,1.0,29.0,125.0,893.2819,0
122.21129115014048,6.946165549961393,1.0,31.9,52.0,2.1204176,0
120.90296305013987,17.321124049966215,12.0,25.6,62.0,1295.1353,0
122.27795755014051,16.72945974996594,1.0,30.1,129.0,558.9422,0
125.78627685014214,9.237823049962458,1.0,29.2,185.0,590.7432,0
122.32795735014054,17.271124249966192,1.0,31.7,86.0,348.53134,0
124.21961645014142,6.862832549961354,1.0,30.5,104.0,837.02844,0
125.56961105014204,8.262826949962005,1.0,30.7,185.0,318.39264,0
120.91962965013988,15.779463549965499,2.0,34.7,9.0,79.31203,0
124.1946165501414,13.762804949964561,1.0,29.2,169.0,465.03125,0
124.44461555014152,6.112835549961005,1.0,32.0,90.0,238.69354,0
122.39462375014057,10.787816849963178,2.0,32.9,35.0,67.47713,0
124.41961565014151,10.987816049963271,1.0,32.3,87.0,26.15098,0
126.36127455014241,8.304493449962024,1.0,32.1,176.0,13.355542,0
121.06129575013995,15.22113244996524,2.0,34.3,15.0,57.053673,0
124.87794715014172,12.462810149963957,1.0,31.7,132.0,53.66921,0
121.78629285014028,17.39612374996625,2.0,34.9,28.0,25.544523,0
120.7446303501398,17.921121649966494,2.0,29.7,47.0,624.9492,0
120.36129855013962,16.071129049965634,2.0,34.7,9.0,2.063662,0
124.16961665014139,6.6878332499612725,1.0,31.4,96.0,629.0667,0
120.89462975013987,17.254457649966184,12.0,23.8,58.0,1652.3751,0
121.32796135014007,17.87112184996647,2.0,32.8,22.0,178.9687,0
122.13629145014045,11.296148149963415,2.0,29.8,53.0,577.30176,0
121.05296245013994,13.346139949964368,1.0,32.6,47.0,18.368628,0
125.08627965014182,7.154498049961489,1.0,32.6,98.0,175.55437,0
124.33628265014147,6.279501549961083,1.0,30.8,98.0,534.8728,0
121.13629545013998,17.379457149966242,2.0,29.3,58.0,712.4093,0
123.25295365014097,10.437818249963016,1.0,31.2,74.0,535.3008,0
122.63628945014068,13.362806549964375,2.0,32.2,39.0,274.55682,0
121.21129515014002,16.996125349966064,15.0,23.5,82.0,1799.6199,0
120.80296345013983,17.212791149966165,2.0,27.0,48.0,1150.8138,0
123.07795435014089,8.312826749962028,1.0,32.1,76.0,242.31425,0
126.44460755014245,8.179493949961966,1.0,32.0,161.0,8.099643,0
120.19463255013954,12.096144949963787,2.0,33.1,10.0,103.21188,0
125.17794595014186,11.671146649963589,1.0,29.6,181.0,369.0917,0
123.56128575014111,8.096160949961927,1.0,32.3,101.0,230.92314,0
120.76963025013981,18.229453749966638,2.0,31.8,42.0,296.0015,0
122.81962205014077,11.571147049963542,1.0,33.1,67.0,1.6754066,0
122.36129055014055,11.654480049963581,1.0,33.1,81.0,8.939072,0
124.21128315014141,7.237831049961528,1.0,33.4,101.0,1.9482667,0
118.46130615013874,9.687821249962667,3.0,31.2,19.0,197.6934,0
122.8946217501408,9.62948814996264,1.0,32.8,44.0,251.1766,0
123.71961845014118,8.387826449962063,1.0,31.2,108.0,520.33374,0
121.35296125014008,17.212791149966165,2.0,32.5,41.0,259.10214,0
126.35294125014241,8.07949434996192,1.0,31.2,162.0,215.23697,0
120.98629605013991,16.804459449965975,11.0,26.6,49.0,1194.8666,0
121.07796235013996,17.346123949966227,2.0,28.0,72.0,945.40015,0
126.17794195014233,7.179497949961501,1.0,27.1,167.0,1119.9996,0
125.66961065014209,8.55449244996214,1.0,32.2,204.0,36.440613,0
122.11129155014044,11.379481149963453,1.0,30.9,55.0,311.04953,0
122.99462135014085,9.337822649962504,1.0,30.9,48.0,467.109,0
121.15296205013999,18.096120949966576,2.0,31.2,62.0,376.3947,0
126.1196088501423,8.479492749962105,1.0,32.2,200.0,29.358824,0
123.20295385014094,10.529484549963058,1.0,31.8,71.0,394.7794,0
119.97796675013944,15.54613114996539,2.0,34.0,5.0,12.913139,0
125.15294605014185,8.462826149962098,1.0,29.1,149.0,852.6444,0
124.88628045014173,6.2878348499610865,1.0,32.2,79.0,342.6379,0
124.12795015014137,9.879487149962756,1.0,32.0,58.0,242.2816,0
118.31964005013867,9.212823149962446,3.0,32.6,19.0,31.708872,0
123.87795115014126,9.73782104996269,1.0,32.7,52.0,44.51226,0
120.11963285013951,15.154466049965208,2.0,31.9,5.0,397.92178,0
122.11129155014044,16.612793549965886,1.0,28.8,130.0,839.7178,0
123.40295305014104,9.754487649962698,1.0,30.6,66.0,581.8553,0
120.02796655013947,11.746146349963624,2.0,32.5,11.0,109.50151,0
120.16129935013953,15.84612994996553,2.0,31.5,3.0,665.4087,0
123.07795435014089,9.404489049962535,1.0,31.9,56.0,226.19202,0
121.13629545013998,15.379465149965313,2.0,33.8,20.0,159.21002,0
119.81963405013937,16.162795349965677,2.0,33.8,3.0,92.45915,0
121.80295945014029,16.487794049965828,1.0,34.2,94.0,134.50609,0
120.98629605013991,15.204465849965231,2.0,34.6,10.0,17.543861,0
124.66128135014162,7.11283154996147,1.0,33.5,102.0,153.25827,0
122.86128855014078,11.279481549963407,1.0,31.7,74.0,294.81277,0
120.80296345013983,15.354465249965301,3.0,34.4,4.0,11.0569,0
124.46961545014153,10.896149749963229,1.0,32.0,91.0,114.81459,0
120.59463095013973,16.36279454996577,2.0,27.3,6.0,1097.8307,0
124.34461595014147,7.6794959499617335,1.0,29.3,108.0,1110.7373,0
124.69461455014164,7.787828849961784,1.0,31.7,102.0,768.8796,0
120.93629625013989,18.004454649966533,12.0,22.0,107.0,1973.3317,0
120.76129695013981,15.196132549965228,2.0,33.1,8.0,236.05742,0
125.21961245014188,12.47114344996396,1.0,31.2,152.0,91.96175,0
116.97797875013805,7.971161449961869,1.0,31.8,60.0,12.286318,0
125.02794655014179,11.396147749963461,1.0,31.7,156.0,49.573948,0
125.98627605014224,7.562829749961679,1.0,31.8,107.0,123.25367,0
120.9696294501399,16.654460049965905,2.0,27.5,38.0,1054.8083,0
124.1946165501414,13.604472249964488,1.0,31.3,161.0,99.754906,0
122.42795695014058,11.446147549963484,1.0,32.2,74.0,131.25777,0
122.9029550501408,8.0378278499619,1.0,31.1,69.0,356.65936,0
124.1946165501414,7.554496449961675,1.0,32.1,111.0,370.13568,0
122.01129195014039,16.98779204996606,1.0,34.6,59.0,58.34895,0
124.8196140501417,11.912812349963701,1.0,31.7,148.0,80.539116,0
125.9112763501422,8.029494549961896,1.0,32.3,184.0,32.183044,0
124.91961365014174,12.29614414996388,1.0,31.5,144.0,82.51761,0
121.3862944501401,13.837804649964596,2.0,33.7,40.0,15.967158,0
124.93628025014175,8.479492749962105,1.0,30.9,109.0,620.3828,0
122.61962285014067,9.646154749962648,2.0,31.5,29.0,332.63605,0
119.93630025013942,11.829479349963663,2.0,32.7,10.0,69.923836,0
122.35295725014055,14.10447024996472,1.0,32.5,76.0,4.222492,0
126.5529404501425,7.52116324996166,1.0,31.1,117.0,161.93141,0
123.62795215014114,13.80447144996458,1.0,30.2,146.0,296.08716,0
126.29460815014238,7.11283154996147,1.0,26.1,175.0,1357.3134,0
125.28627885014191,7.579496349961687,1.0,30.2,127.0,592.7609,0
120.7362970501398,17.554456449966324,2.0,33.5,7.0,78.66337,0
122.2612909501405,11.562813749963539,1.0,31.9,78.0,133.42778,0
125.53627785014203,8.33782664996204,1.0,30.9,179.0,269.58765,0
121.46962745014014,19.28778284996713,2.0,31.5,57.0,120.74396,0
122.62795615014068,14.112803549964724,1.0,31.8,97.0,142.74344,0
121.01962925013993,17.77945554996643,2.0,27.7,85.0,994.45825,0
125.36127855014195,6.0961689499609975,1.0,32.7,83.0,261.078,0
121.21129515014002,17.921121649966494,2.0,31.8,28.0,230.07129,0
123.04462115014087,9.121156849962404,2.0,33.2,32.0,132.40756,0
120.9529628501399,16.521127249965843,12.0,25.9,27.0,1302.2576,0
125.83627665014217,8.262826949962005,1.0,32.2,212.0,20.050926,0
122.11129155014044,13.871137849964612,1.0,32.5,60.0,47.435448,0
122.28629085014052,16.971125449966053,1.0,29.7,118.0,656.22284,0
121.26962825014004,15.304465449965278,1.0,29.3,43.0,644.2356,0
120.71963045013979,13.212807149964306,2.0,33.3,21.0,116.77539,0
120.72796375013979,14.81280074996505,2.0,33.3,8.0,1.4487845,0
125.16961265014186,7.537829849961668,1.0,30.5,119.0,782.4743,0
124.05295045014134,13.662805349964515,1.0,30.9,167.0,136.95792,0
121.04462915013994,18.17112064996661,2.0,28.8,100.0,753.4716,0
120.3279653501396,14.687801249964991,2.0,32.6,5.0,265.44412,0
125.2612789501419,6.646166749961253,1.0,34.0,91.0,44.28057,0
120.54463115013971,16.937792249966037,2.0,31.7,9.0,396.26514,0
122.6696226501407,14.154470049964743,1.0,32.0,104.0,106.411385,0
125.71961045014211,8.104494249961931,1.0,31.5,194.0,79.813866,0
120.42796495013965,14.912800349965096,2.0,33.7,6.0,105.266884,0
120.84462995013985,18.587785649966804,1.0,31.1,74.0,257.11792,0
123.5362858501411,7.996161349961881,1.0,32.8,89.0,115.0125,0
121.16962865014,14.087803649964712,2.0,32.8,23.0,177.8614,0
121.87795915014033,6.5545004499612105,1.0,31.6,71.0,1.0433595,0
121.31129475014006,13.837804649964596,2.0,33.7,37.0,61.24272,0
124.45294885014152,6.9628321499614,1.0,33.8,94.0,7.8960633,0
124.07795035014135,7.787828849961784,1.0,30.7,104.0,1055.7059,0
123.61961885014114,13.862804549964608,1.0,31.0,145.0,187.12352,0
122.56962305014065,8.0378278499619,1.0,30.7,56.0,458.28348,0
124.93628025014175,7.504496649961652,1.0,32.4,103.0,344.65094,0
122.87795515014079,9.937820249962783,2.0,32.6,43.0,275.68585,0
121.21129515014002,19.154450049967068,2.0,32.4,54.0,39.605736,0
124.86961385014172,6.246168349961067,1.0,31.1,88.0,557.9731,0
123.9779507501413,10.637817449963109,1.0,30.9,66.0,543.43787,0
120.5196312501397,16.196128549965692,2.0,34.2,7.0,156.3071,0
121.54462715014017,16.054462449965627,1.0,28.1,76.0,911.4318,0
124.66128135014162,11.129482149963337,1.0,29.8,132.0,544.5277,0
126.28627485014238,6.904499049961373,1.0,32.0,116.0,11.458108,0
125.14461275014185,10.387818449962992,1.0,30.8,174.0,219.62645,0
123.19462055014094,11.962812149963725,2.0,33.3,64.0,4.847308,0
122.05295845014041,16.462794149965816,1.0,29.6,130.0,620.119,0
120.46129815013967,17.646122749966366,2.0,32.6,7.0,167.77791,0
120.61963085013974,17.62945614996636,2.0,33.5,6.0,53.152565,0
125.96127615014223,8.07949434996192,1.0,32.2,198.0,24.072979,0
120.79463015013982,15.879463149965545,3.0,35.3,8.0,86.922745,0
121.36129455014009,16.054462449965627,1.0,28.6,53.0,882.83124,0
117.62797615013835,8.871157849962287,3.0,30.2,27.0,380.64664,0
120.86962985013986,16.871125849966006,12.0,21.5,39.0,2191.6926,0
125.61961085014207,7.721162449961753,1.0,31.3,166.0,229.15785,0
117.03631185013808,7.987828049961877,1.0,32.0,59.0,16.170717,0
125.72794375014212,7.504496649961652,1.0,32.7,148.0,11.398674,0
118.93630425013896,10.129486149962872,3.0,30.9,15.0,240.93015,0
122.73628905014073,7.787828849961784,1.0,32.5,60.0,2.2055545,0
120.56129775013972,14.821134049965053,3.0,33.8,7.0,0.16645423,0
120.9529628501399,14.229469749964778,2.0,32.2,20.0,302.22296,0
122.59462295014066,9.612821549962632,2.0,31.2,28.0,387.13382,0
120.22796575013956,15.304465449965278,2.0,33.0,6.0,253.56575,0
123.58628565014112,9.987820049962806,1.0,33.0,57.0,80.39121,0
117.84464195013845,9.146156749962415,3.0,31.7,19.0,150.78049,0
122.14462475014045,11.346147949963438,1.0,26.9,52.0,1116.9642,0
121.01962925013993,16.762792949965956,15.0,26.3,46.0,1279.5992,0
122.6779559501407,11.52114724996352,1.0,32.4,71.0,34.717777,0
121.46129415014013,14.071137049964705,1.0,26.5,53.0,1085.5486,0
121.87795915014033,16.929458949966033,1.0,34.7,54.0,77.87158,0
123.71961845014118,12.012811949963748,2.0,33.3,72.0,12.185754,0
120.40296505013964,15.471131449965355,3.0,34.6,8.0,141.53833,0
121.64462675014022,18.187787249966618,2.0,33.6,23.0,3.5072968,0
123.98628405014131,6.829499349961338,1.0,30.9,99.0,591.24805,0
120.57796435013972,18.004454649966533,2.0,32.9,10.0,105.08401,0
118.31964005013867,9.404489049962535,2.0,29.1,22.0,550.64777,0
126.1112755501423,8.821158049962264,1.0,30.5,191.0,308.951,0
124.15295005014138,7.162831349961493,1.0,32.8,97.0,302.734,0
121.00296265013992,15.971129449965588,2.0,33.4,19.0,303.4744,0
123.56961905014111,8.454492849962094,1.0,31.5,100.0,333.96536,0
123.43628625014105,10.754483649963163,1.0,33.2,61.0,127.14507,0
125.51961125014202,8.354493249962047,1.0,30.9,178.0,293.6275,0
126.30294145014238,7.737829049961761,1.0,31.5,123.0,83.553154,0
123.38628645014103,7.571163049961683,1.0,32.6,75.0,4.4935694,0
121.61962685014021,14.379469149964848,1.0,29.9,60.0,450.34354,0
122.64462275014068,11.104482249963326,1.0,33.2,56.0,42.758423,0
124.79461415014168,8.0378278499619,1.0,28.6,124.0,1311.6664,0
120.47796475013968,14.787800849965038,2.0,34.3,8.0,99.832634,0
125.43627825014198,8.346159949962043,1.0,29.7,173.0,533.12006,0
123.23628705014096,9.37115584996252,1.0,32.2,62.0,168.85576,0
124.70294785014164,11.021149249963287,1.0,29.2,136.0,593.9909,0
125.73627705014212,9.379489149962524,1.0,28.4,189.0,788.8085,0
122.28629085014052,16.754459649965952,1.0,29.7,130.0,629.2696,0
123.90295105014127,9.762820949962702,1.0,32.7,52.0,68.97251,0
123.77795155014121,12.062811749963771,1.0,33.5,76.0,58.275208,0
117.5029766501383,8.687825249962202,2.0,31.1,32.0,270.00824,0
120.61963085013974,17.16279134996614,2.0,31.1,15.0,431.04065,0
122.80295545014076,11.571147049963542,1.0,33.2,65.0,1.4642957,0
120.87796315013986,13.337806649964364,2.0,27.2,36.0,1030.3606,0
118.41130635013872,9.246156349962462,2.0,32.2,17.0,2.9772773,0
121.3862944501401,18.196120549966622,2.0,33.7,35.0,25.414457,0
123.28628685014098,12.321144049963891,1.0,33.2,63.0,33.379498,0
126.24460835014236,7.896161749961834,1.0,29.5,153.0,486.7021,0
120.26963225013958,15.446131549965344,2.0,29.8,6.0,730.02454,0
123.5279525501411,8.371159849962055,1.0,31.1,96.0,493.90884,0
124.92794695014175,7.162831349961493,1.0,33.9,102.0,54.053177,0
123.7612849501412,13.054474449964232,1.0,32.1,149.0,41.563236,0
121.02796255013993,16.32112804996575,2.0,31.2,15.0,688.963,0
120.81129675013983,17.121124849966122,2.0,28.3,43.0,918.9295,0
124.86128055014171,11.104482249963326,1.0,31.8,147.0,49.027763,0
121.10296225013997,15.096132949965181,2.0,32.6,21.0,152.84985,0
123.21128715014095,10.646150749963113,1.0,26.1,90.0,1447.5773,0
122.61962285014067,11.22114844996338,1.0,32.8,63.0,77.44433,0
121.17796195014,12.47114344996396,2.0,33.4,16.0,126.59354,0
121.16962865014,15.462798149965352,2.0,32.5,29.0,343.20172,0
122.54462315014064,9.904487049962768,2.0,32.3,26.0,181.23746,0
122.13629145014045,6.9628321499614,1.0,32.3,49.0,26.99251,0
120.33629865013961,15.91279634996556,2.0,35.5,10.0,5.3846874,0
126.09460895014229,6.7544996499613035,1.0,32.0,120.0,27.889175,0
122.66128935014069,13.271140249964333,2.0,33.0,30.0,52.90118,0
120.80296345013983,16.671126649965913,12.0,25.1,20.0,1574.4838,0
125.19461255014187,8.74615834996223,1.0,31.7,135.0,204.08104,0
121.25296165014004,13.812804749964585,2.0,33.4,36.0,136.36586,0
125.20294585014187,12.287810849963876,1.0,31.4,165.0,73.32615,0
122.80295545014076,8.029494549961896,1.0,31.8,65.0,211.99623,0
124.4112823501415,9.796154149962717,1.0,30.8,70.0,448.6629,0
121.24462835014003,14.329469349964825,2.0,32.3,15.0,4.681775,0
118.66963865013884,9.88782044996276,3.0,31.8,18.0,165.10522,0
122.41962365014058,11.271148249963403,1.0,31.6,65.0,247.1745,0
121.43629425014012,14.229469749964778,2.0,33.0,30.0,26.526329,0
125.30294545014192,8.85449124996228,1.0,29.4,170.0,680.78577,0
125.41961165014197,9.604488249962628,1.0,30.6,156.0,254.59596,0
123.14462075014092,9.07115704996238,2.0,32.9,32.0,17.812206,0
121.34462795014008,12.612809549964027,2.0,29.3,34.0,660.608,0
120.21963245013956,11.937812249963713,2.0,31.3,12.0,273.45242,0
125.14461275014185,11.962812149963725,1.0,30.2,180.0,247.65747,0
123.1196208501409,12.92114164996417,2.0,32.8,66.0,30.087612,0
125.0446131501418,7.88782844996183,1.0,32.2,108.0,544.6634,0
125.65294405014208,7.92949494996185,1.0,30.6,190.0,332.55127,0
122.4779567501406,17.046125149966088,1.0,32.4,92.0,166.51694,0
122.63628945014068,11.079482349963314,1.0,33.2,56.0,34.82513,0
121.09462895013996,17.237791049966177,2.0,27.8,81.0,1064.6649,0
120.82796335013984,15.854463249965534,3.0,34.9,8.0,114.91827,0
121.22796175014003,13.354473249964371,1.0,33.2,61.0,5.1492977,0
122.0362918501404,17.496123349966297,14.0,26.8,128.0,1193.9224,0
121.8279593501403,17.05445844996609,2.0,34.9,44.0,52.34571,0
121.30296145014006,14.77113424996503,1.0,27.6,42.0,924.21185,0
121.26129495014004,17.904455049966487,2.0,31.2,40.0,369.7664,0
124.46128215014153,7.22116444996152,1.0,33.8,106.0,9.537673,0
122.56962305014065,10.904483049963233,1.0,33.2,53.0,33.666485,0
120.51129795013969,16.204461849965696,2.0,34.2,7.0,141.79135,0
120.07796635013949,15.379465149965313,2.0,31.7,4.0,477.74747,0
126.19460855014233,6.387834449961133,1.0,31.4,131.0,105.006714,0
124.70294785014164,10.896149749963229,1.0,31.9,128.0,2.5200226,0
124.6279481501416,7.446163549961625,1.0,32.5,105.0,329.86182,0
119.64463475013929,10.496151349963043,2.0,32.1,12.0,28.310848,0
120.90296305013987,14.012803949964677,2.0,32.4,16.0,217.46777,0
121.05296245013994,17.97945474996652,2.0,29.2,82.0,699.44763,0
125.24461235014189,8.196160549961974,1.0,28.5,160.0,924.6128,0
120.9446295501399,16.654460049965905,12.0,25.4,30.0,1423.7604,0
125.16961265014186,8.729491749962222,1.0,31.3,133.0,308.62274,0
123.57795235014112,13.07114104996424,1.0,32.2,124.0,90.01164,0
122.0446251501404,12.262810949963864,1.0,32.7,38.0,42.99949,0
122.4696234501406,11.471147449963496,1.0,32.2,75.0,134.74583,0
120.97796275013991,15.704463849965464,2.0,34.4,10.0,72.40843,0
119.96130015013944,15.43779824996534,2.0,34.3,6.0,52.912666,0
121.3946277501401,13.73780504996455,1.0,32.4,47.0,161.75764,0
120.16963265013953,14.862800549965073,2.0,34.8,3.0,34.589725,0
122.54462315014064,14.004470649964674,1.0,32.4,82.0,102.83402,0
122.78628885014075,9.654488049962652,2.0,32.6,37.0,265.2592,0
124.49461535014154,7.537829849961668,1.0,30.0,107.0,1066.3895,0
123.94461755014129,11.921145649963705,1.0,33.4,83.0,19.203684,0
121.33629465014008,13.212807149964306,2.0,32.5,51.0,2.5,0
124.67794795014163,6.712833149961284,1.0,34.1,81.0,40.662548,0
125.99460935014224,8.679491949962198,1.0,31.4,208.0,161.41862,0
123.311286750141,8.29616014996202,1.0,31.3,90.0,295.5368,0
121.18629525014,13.387806449964387,1.0,33.1,64.0,17.913132,0
122.2362910501405,18.504452649966765,2.0,32.4,50.0,99.153534,0
120.7529636501398,17.304457449966208,2.0,30.9,21.0,416.07126,0
119.05297045013901,5.229505749960595,1.0,31.4,126.0,60.35169,0
123.69461855014117,12.487810049963969,1.0,32.7,84.0,57.31068,0
121.12796215013998,13.254473649964325,1.0,32.9,50.0,27.966558,0
124.13628345014138,6.762832949961307,1.0,32.3,98.0,356.5291,0
120.43629825013966,17.787788849966432,2.0,33.3,5.0,17.938519,0
123.06128775014088,10.087819649962853,1.0,28.8,70.0,1037.6611,0
126.20294185014234,6.971165449961404,1.0,31.9,120.0,106.93417,0
118.00297465013853,9.054490449962373,2.0,31.9,20.0,158.12888,0
121.51962725014016,19.346115949967157,2.0,31.6,61.0,164.8689,0
123.88628445014126,9.896153749962764,1.0,32.8,52.0,9.822606,0
125.29461215014192,12.421143649963938,1.0,31.2,161.0,47.548557,0
122.36962385014056,10.787816849963178,2.0,32.5,33.0,145.18407,0
125.59461095014206,5.904503049960908,1.0,30.7,110.0,451.11017,0
